,54723,31/12/2014,United Kingdom,2217,UK1,Male,9,#REF!,#REF!," $149,00 ",30%,2014,12," $104,30 "
,54724,31/12/2014,Germany,2182,GER3,Male,"9,5",#REF!,#REF!," $139,00 ",50%,2014,12," $69,50 "
,54725,1/1/2015,United States,2187,US7,Male,"9,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54726,1/1/2015,United States,2174,US3,Male,"8,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54727,1/1/2015,United States,2240,US11,Male,9,#REF!,#REF!," $129,00 ",10%,2015,1," $116,10 "
,54728,1/1/2015,Germany,2220,GER2,Male,10,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54729,1/1/2015,United Kingdom,2199,UK5,Male,"9,5",#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54730,1/1/2015,Canada,2169,CAN7,Female,7,#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54731,1/1/2015,Germany,2188,GER1,Female,"9,5",#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54732,2/1/2015,United Kingdom,2155,UK5,Female,10,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54733,2/1/2015,United States,2173,US5,Female,9,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54734,2/1/2015,Germany,2222,GER3,Female,"7,5",#REF!,#REF!," $129,00 ",50%,2015,1," $64,50 "
,54735,2/1/2015,United Kingdom,2181,UK3,Male,"9,5",#REF!,#REF!," $199,00 ",30%,2015,1," $139,30 "
,54736,2/1/2015,United Kingdom,2178,UK2,Male,11,#REF!,#REF!," $139,00 ",20%,2015,1," $111,20 "
,54737,2/1/2015,Germany,2220,GER2,Female,10,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54738,2/1/2015,United States,2226,US3,Male,10,#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54739,2/1/2015,United States,2199,US11,Male,"9,5",#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54740,3/1/2015,Germany,2235,GER1,Male,"9,5",#REF!,#REF!," $169,00 ",30%,2015,1," $118,30 "
,54741,3/1/2015,United Kingdom,2199,UK5,Male,"9,5",#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54742,3/1/2015,United States,2209,US6,Male,10,#REF!,#REF!," $159,00 ",30%,2015,1," $111,30 "
,54743,3/1/2015,United States,2238,US15,Female,"7,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54744,3/1/2015,Germany,2171,GER2,Male,8,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54745,4/1/2015,United States,2214,US12,Male,"10,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54746,4/1/2015,Canada,2165,CAN6,Female,8,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54747,4/1/2015,Germany,2238,GER1,Female,"7,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54748,4/1/2015,Canada,2219,CAN6,Male,10,#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54749,4/1/2015,United States,2162,US15,Male,"9,5",#REF!,#REF!," $169,00 ",20%,2015,1," $135,20 "
,54750,4/1/2015,Germany,2199,GER2,Male,"6,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54751,4/1/2015,Germany,2239,GER1,Male,"10,5",#REF!,#REF!," $189,00 ",10%,2015,1," $170,10 "
,54752,4/1/2015,United States,2166,US4,Female,9,#REF!,#REF!," $149,00 ",10%,2015,1," $134,10 "
,54753,5/1/2015,United States,2216,US12,Male,"10,5",#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54754,5/1/2015,Canada,2218,CAN3,Female,8,#REF!,#REF!," $189,00 ",10%,2015,1," $170,10 "
,54755,5/1/2015,Germany,2210,GER3,Female,"8,5",#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54756,5/1/2015,United States,2152,US15,Female,"7,5",#REF!,#REF!," $149,00 ",30%,2015,1," $104,30 "
,54757,5/1/2015,United States,2161,US14,Female,"7,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54758,5/1/2015,Germany,2226,GER1,Female,"6,5",#REF!,#REF!," $199,00 ",20%,2015,1," $159,20 "
,54759,5/1/2015,Germany,2241,GER2,Female,8,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54760,5/1/2015,Germany,2172,GER2,Female,9,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54761,5/1/2015,Germany,2189,GER1,Male,"9,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54762,6/1/2015,United States,2236,US12,Male,"10,5",#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54762,6/1/2015,United States,2216,US12,Male,"10,5",#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54763,6/1/2015,United Kingdom,2203,UK1,Female,"8,5",#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54764,6/1/2015,United States,2194,US15,Female,"7,5",#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54765,6/1/2015,Germany,2192,GER1,Female,"7,5",#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54766,6/1/2015,Germany,2202,GER1,Male,10,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54767,6/1/2015,United States,2187,US7,Male,"9,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54768,6/1/2015,Germany,2193,GER2,Male,10,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54769,6/1/2015,United States,2149,US13,Female,7,#REF!,#REF!," $139,00 ",50%,2015,1," $69,50 "
,54770,6/1/2015,Canada,2181,CAN1,Male,"8,5",#REF!,#REF!," $169,00 ",20%,2015,1," $135,20 "
,54771,6/1/2015,United Kingdom,2179,UK5,Male,9,#REF!,#REF!," $139,00 ",50%,2015,1," $69,50 "
,54772,6/1/2015,Germany,2159,GER1,Male,12,#REF!,#REF!," $129,00 ",50%,2015,1," $64,50 "
,54773,7/1/2015,Germany,2238,GER2,Male,10,#REF!,#REF!," $139,00 ",30%,2015,1," $97,30 "
,54774,7/1/2015,United States,2211,US14,Female,"7,5",#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54775,7/1/2015,Germany,2213,GER3,Male,9,#REF!,#REF!," $129,00 ",30%,2015,1," $90,30 "
,54776,7/1/2015,Germany,2215,GER2,Male,"10,5",#REF!,#REF!," $189,00 ",20%,2015,1," $151,20 "
,54777,7/1/2015,United States,2194,US12,Male,9,#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54778,7/1/2015,Canada,2172,CAN6,Male,12,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54779,7/1/2015,Canada,2198,CAN6,Male,8,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54780,7/1/2015,Canada,2231,CAN6,Male,9,#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54781,7/1/2015,Germany,2158,GER2,Female,9,#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54782,8/1/2015,Canada,2237,CAN3,Female,7,#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54783,8/1/2015,United Kingdom,2154,UK3,Female,"7,5",#REF!,#REF!," $149,00 ",10%,2015,1," $134,10 "
,54784,8/1/2015,United States,2214,US12,Male,"8,5",#REF!,#REF!," $189,00 ",10%,2015,1," $170,10 "
,54785,8/1/2015,United Kingdom,2228,UK3,Female,"7,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54786,8/1/2015,United States,2205,US15,Male,"9,5",#REF!,#REF!," $199,00 ",30%,2015,1," $139,30 "
,54787,8/1/2015,Germany,2228,GER2,Female,"7,5",#REF!,#REF!," $129,00 ",10%,2015,1," $116,10 "
,54788,8/1/2015,Germany,2205,GER2,Male,10,#REF!,#REF!," $189,00 ",10%,2015,1," $170,10 "
,54789,8/1/2015,Canada,2240,CAN1,Male,10,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54790,8/1/2015,United States,2151,US12,Female,8,#REF!,#REF!," $169,00 ",20%,2015,1," $135,20 "
,54791,8/1/2015,United States,2166,US15,Male,"11,5",#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54792,8/1/2015,Canada,2148,CAN5,Female,"7,5",#REF!,#REF!," $139,00 ",10%,2015,1," $125,10 "
,54793,8/1/2015,Germany,2226,GER1,Female,"6,5",#REF!,#REF!," $199,00 ",20%,2015,1," $159,20 "
,54794,8/1/2015,United Kingdom,2184,UK2,Male,9,#REF!,#REF!," $129,00 ",20%,2015,1," $103,20 "
,54795,8/1/2015,Germany,2170,GER1,Male,"11,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54796,9/1/2015,Germany,2166,GER2,Male,"9,5",#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54797,9/1/2015,Germany,2224,GER1,Male,11,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54798,9/1/2015,Germany,2214,GER2,Male,"9,5",#REF!,#REF!," $169,00 ",10%,2015,1," $152,10 "
,54799,9/1/2015,United Kingdom,2210,UK5,Male,"6,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54800,9/1/2015,Germany,2237,GER1,Male,"10,5",#REF!,#REF!," $149,00 ",50%,2015,1," $74,50 "
,54801,9/1/2015,United States,2153,US15,Male,"10,5",#REF!,#REF!," $189,00 ",10%,2015,1," $170,10 "
,54802,9/1/2015,Germany,2176,GER1,Female,8,#REF!,#REF!," $199,00 ",10%,2015,1," $179,10 "
,54803,10/1/2015,Germany,2147,GER1,Male,10,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54804,10/1/2015,United Kingdom,2204,UK2,Female,"7,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54805,10/1/2015,Canada,2220,CAN7,Male,"9,5",#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54806,10/1/2015,United States,2217,US5,Female,8,#REF!,#REF!," $129,00 ",20%,2015,1," $103,20 "
,54806,10/1/2015,United States,2185,US4,Male,"9,5",#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54807,10/1/2015,United States,2241,US15,Male,"9,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54807,10/1/2015,United States,2194,US15,Male,9,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54808,10/1/2015,United States,2203,US12,Female,"6,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54809,10/1/2015,United States,2174,US7,Female,"8,5",#REF!,#REF!," $199,00 ",50%,2015,1," $99,50 "
,54810,10/1/2015,Germany,2196,GER1,Male,"10,5",#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54811,10/1/2015,Germany,2192,GER2,Male,9,#REF!,#REF!," $159,00 ",20%,2015,1," $127,20 "
,54812,10/1/2015,United States,2176,US8,Female,"6,5",#REF!,#REF!," $129,00 ",20%,2015,1," $103,20 "
,54813,11/1/2015,Canada,2186,CAN6,Female,7,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54814,11/1/2015,United States,2174,US3,Male,"8,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54815,11/1/2015,Germany,2169,GER1,Female,9,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54816,11/1/2015,United States,2176,US8,Female,9,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54817,11/1/2015,Germany,2218,GER1,Male,10,#REF!,#REF!," $159,00 ",10%,2015,1," $143,10 "
,54818,11/1/2015,United States,2202,US15,Male,11,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54819,11/1/2015,Germany,2225,GER2,Male,"10,5",#REF!,#REF!," $199,00 ",20%,2015,1," $159,20 "
,54820,11/1/2015,Canada,2203,CAN7,Male,10,#REF!,#REF!," $139,00 ",20%,2015,1," $111,20 "
,54821,11/1/2015,United States,2193,US14,Female,9,#REF!,#REF!," $159,00 ",20%,2015,1," $127,20 "
,54822,12/1/2015,United States,2185,US4,Male,"9,5",#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54823,12/1/2015,United Kingdom,2148,UK5,Female,10,#REF!,#REF!," $129,00 ",30%,2015,1," $90,30 "
,54824,12/1/2015,Germany,2166,GER2,Male,"9,5",#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54825,12/1/2015,United States,2151,US4,Male,"9,5",#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54826,12/1/2015,United States,2205,US15,Male,"9,5",#REF!,#REF!," $199,00 ",30%,2015,1," $139,30 "
,54827,12/1/2015,Germany,2196,GER1,Male,"10,5",#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54828,12/1/2015,Germany,2170,GER1,Female,"10,5",#REF!,#REF!," $189,00 ",10%,2015,1," $170,10 "
,54829,13/1/2015,Canada,2212,CAN1,Male,"9,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54830,13/1/2015,Germany,2218,GER3,Male,10,#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54831,13/1/2015,Germany,2232,GER1,Female,8,#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54832,13/1/2015,Germany,2202,GER1,Male,"8,5",#REF!,#REF!," $139,00 ",10%,2015,1," $125,10 "
,54833,13/1/2015,United States,2162,US15,Male,"9,5",#REF!,#REF!," $169,00 ",20%,2015,1," $135,20 "
,54834,13/1/2015,Germany,2165,GER2,Male,"9,5",#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54835,13/1/2015,Canada,2225,CAN1,Male,10,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54836,13/1/2015,United States,2238,US15,Male,9,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54837,13/1/2015,United States,2191,US14,Male,"6,5",#REF!,#REF!," $179,00 ",10%,2015,1," $161,10 "
,54838,13/1/2015,United States,2186,US15,Female,"7,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54839,13/1/2015,United States,2195,US12,Male,14,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54840,13/1/2015,Germany,2183,GER2,Male,"9,5",#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54841,13/1/2015,United States,2233,US1,Male,"9,5",#REF!,#REF!," $139,00 ",10%,2015,1," $125,10 "
,54842,13/1/2015,United States,2183,US7,Male,12,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54843,14/1/2015,United States,2223,US1,Female,9,#REF!,#REF!," $199,00 ",30%,2015,1," $139,30 "
,54844,14/1/2015,United States,2229,US6,Female,8,#REF!,#REF!," $179,00 ",20%,2015,1," $143,20 "
,54845,14/1/2015,Germany,2227,GER1,Male,"8,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54846,14/1/2015,Canada,2165,CAN5,Male,11,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54847,14/1/2015,Germany,2217,GER1,Male,15,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54848,14/1/2015,United States,2162,US7,Female,"8,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54849,14/1/2015,Germany,2220,GER1,Male,"9,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54850,14/1/2015,Canada,2225,CAN1,Male,10,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54851,14/1/2015,United States,2160,US15,Female,"9,5",#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54852,15/1/2015,United States,2158,US14,Male,8,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54853,15/1/2015,Germany,2225,GER1,Male,12,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54854,15/1/2015,Germany,2196,GER1,Male,"10,5",#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54855,15/1/2015,Germany,2223,GER2,Male,6,#REF!,#REF!," $139,00 ",20%,2015,1," $111,20 "
,54856,15/1/2015,Canada,2211,CAN3,Male,"7,5",#REF!,#REF!," $139,00 ",10%,2015,1," $125,10 "
,54856,15/1/2015,Canada,2169,CAN3,Female,10,#REF!,#REF!," $199,00 ",20%,2015,1," $159,20 "
,54857,15/1/2015,Canada,2217,CAN1,Female,9,#REF!,#REF!," $179,00 ",10%,2015,1," $161,10 "
,54858,15/1/2015,Canada,2200,CAN5,Female,"9,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54859,15/1/2015,Germany,2198,GER2,Female,"6,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54860,15/1/2015,Germany,2159,GER1,Male,9,#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54861,15/1/2015,Canada,2165,CAN5,Male,11,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54862,15/1/2015,Germany,2211,GER2,Female,"9,5",#REF!,#REF!," $159,00 ",50%,2015,1," $79,50 "
,54863,16/1/2015,United States,2158,US9,Female,9,#REF!,#REF!," $189,00 ",50%,2015,1," $94,50 "
,54864,16/1/2015,Germany,2239,GER2,Female,"7,5",#REF!,#REF!," $129,00 ",50%,2015,1," $64,50 "
,54865,16/1/2015,United States,2182,US13,Female,8,#REF!,#REF!," $139,00 ",30%,2015,1," $97,30 "
,54866,16/1/2015,United Kingdom,2224,UK2,Female,8,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54867,16/1/2015,United States,2178,US15,Female,"7,5",#REF!,#REF!," $169,00 ",10%,2015,1," $152,10 "
,54868,16/1/2015,Canada,2214,CAN6,Male,"10,5",#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54869,16/1/2015,United States,2172,US11,Male,9,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54870,16/1/2015,Canada,2198,CAN2,Male,"11,5",#REF!,#REF!," $189,00 ",30%,2015,1," $132,30 "
,54871,16/1/2015,Germany,2183,GER2,Male,"8,5",#REF!,#REF!," $159,00 ",20%,2015,1," $127,20 "
,54872,16/1/2015,Germany,2227,GER1,Male,"8,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54873,16/1/2015,United States,2182,US12,Male,10,#REF!,#REF!," $199,00 ",50%,2015,1," $99,50 "
,54874,16/1/2015,Canada,2225,CAN1,Male,10,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54875,17/1/2015,United States,2218,US13,Male,"10,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54876,17/1/2015,Germany,2202,GER1,Male,"8,5",#REF!,#REF!," $139,00 ",10%,2015,1," $125,10 "
,54877,17/1/2015,United States,2202,US15,Male,11,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54878,17/1/2015,Canada,2224,CAN6,Male,10,#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54879,17/1/2015,United States,2186,US15,Female,"7,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54879,17/1/2015,United States,2201,US15,Female,"7,5",#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54880,17/1/2015,United States,2154,US6,Male,"11,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54881,17/1/2015,Germany,2209,GER1,Male,9,#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54882,18/1/2015,United States,2187,US15,Male,10,#REF!,#REF!," $189,00 ",50%,2015,1," $94,50 "
,54883,18/1/2015,Germany,2234,GER2,Male,10,#REF!,#REF!," $139,00 ",30%,2015,1," $97,30 "
,54884,18/1/2015,Canada,2180,CAN6,Male,10,#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54885,18/1/2015,United States,2176,US12,Male,9,#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54886,18/1/2015,Germany,2236,GER2,Female,"8,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54887,18/1/2015,United Kingdom,2188,UK1,Male,10,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54888,18/1/2015,Germany,2233,GER3,Female,8,#REF!,#REF!," $159,00 ",20%,2015,1," $127,20 "
,54889,18/1/2015,United States,2227,US3,Male,11,#REF!,#REF!," $129,00 ",20%,2015,1," $103,20 "
,54890,18/1/2015,United States,2198,US12,Female,8,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54891,18/1/2015,Canada,2235,CAN3,Male,9,#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54892,19/1/2015,United States,2172,US11,Male,9,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54893,19/1/2015,Germany,2159,GER1,Male,9,#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54894,19/1/2015,United States,2203,US13,Female,"6,5",#REF!,#REF!," $149,00 ",50%,2015,1," $74,50 "
,54895,19/1/2015,United Kingdom,2242,UK4,Male,"9,5",#REF!,#REF!," $139,00 ",30%,2015,1," $97,30 "
,54896,19/1/2015,United States,2226,US14,Female,8,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54897,19/1/2015,Canada,2165,CAN7,Male,9,#REF!,#REF!," $149,00 ",20%,2015,1," $119,20 "
,54898,19/1/2015,Germany,2234,GER2,Male,10,#REF!,#REF!," $139,00 ",30%,2015,1," $97,30 "
,54899,20/1/2015,United States,2154,US6,Male,"11,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54900,20/1/2015,Canada,2155,CAN3,Male,10,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54901,20/1/2015,Germany,2183,GER2,Male,"8,5",#REF!,#REF!," $159,00 ",20%,2015,1," $127,20 "
,54902,20/1/2015,Canada,2235,CAN3,Male,9,#REF!,#REF!," $149,00 ",0%,2015,1," $149,00 "
,54903,20/1/2015,United Kingdom,2232,UK2,Male,"9,5",#REF!,#REF!," $189,00 ",30%,2015,1," $132,30 "
,54904,20/1/2015,Canada,2163,CAN2,Male,"7,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54905,20/1/2015,Canada,2194,CAN3,Female,9,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54906,20/1/2015,Germany,2220,GER1,Male,"9,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54906,20/1/2015,Germany,2173,GER1,Male,"9,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54907,20/1/2015,United States,2222,US6,Male,"9,5",#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54908,21/1/2015,United Kingdom,2162,UK4,Male,"9,5",#REF!,#REF!," $179,00 ",30%,2015,1," $125,30 "
,54909,21/1/2015,United States,2169,US8,Female,"6,5",#REF!,#REF!," $169,00 ",50%,2015,1," $84,50 "
,54910,21/1/2015,Germany,2207,GER2,Male,"9,5",#REF!,#REF!," $179,00 ",50%,2015,1," $89,50 "
,54911,21/1/2015,Germany,2148,GER2,Male,"9,5",#REF!,#REF!," $189,00 ",10%,2015,1," $170,10 "
,54912,21/1/2015,United States,2183,US15,Male,10,#REF!,#REF!," $139,00 ",20%,2015,1," $111,20 "
,54913,21/1/2015,United States,2147,US14,Male,"6,5",#REF!,#REF!," $199,00 ",30%,2015,1," $139,30 "
,54914,21/1/2015,Canada,2217,CAN3,Female,9,#REF!,#REF!," $199,00 ",50%,2015,1," $99,50 "
,54915,21/1/2015,Germany,2202,GER1,Male,"10,5",#REF!,#REF!," $179,00 ",10%,2015,1," $161,10 "
,54916,21/1/2015,Germany,2221,GER1,Female,10,#REF!,#REF!," $149,00 ",10%,2015,1," $134,10 "
,54917,21/1/2015,Germany,2196,GER1,Male,10,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54918,21/1/2015,Germany,2226,GER2,Female,8,#REF!,#REF!," $179,00 ",50%,2015,1," $89,50 "
,54919,22/1/2015,Germany,2215,GER1,Female,"8,5",#REF!,#REF!," $169,00 ",0%,2015,1," $169,00 "
,54920,22/1/2015,Germany,2184,GER1,Female,8,#REF!,#REF!," $189,00 ",50%,2015,1," $94,50 "
,54920,22/1/2015,Germany,2182,GER1,Female,9,#REF!,#REF!," $159,00 ",50%,2015,1," $79,50 "
,54921,22/1/2015,Germany,2175,GER1,Female,8,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54922,22/1/2015,Germany,2156,GER3,Female,9,#REF!,#REF!," $129,00 ",0%,2015,1," $129,00 "
,54923,22/1/2015,United States,2219,US14,Male,"9,5",#REF!,#REF!," $179,00 ",20%,2015,1," $143,20 "
,54924,22/1/2015,Germany,2225,GER2,Female,10,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54925,22/1/2015,United States,2220,US14,Female,8,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54926,22/1/2015,Germany,2183,GER2,Male,"9,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54927,22/1/2015,Canada,2171,CAN7,Female,8,#REF!,#REF!," $179,00 ",30%,2015,1," $125,30 "
,54928,22/1/2015,Germany,2202,GER2,Female,8,#REF!,#REF!," $199,00 ",10%,2015,1," $179,10 "
,54929,22/1/2015,United States,2172,US11,Male,9,#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54929,22/1/2015,United States,2187,US15,Male,10,#REF!,#REF!," $189,00 ",50%,2015,1," $94,50 "
,54930,23/1/2015,Germany,2233,GER1,Female,9,#REF!,#REF!," $189,00 ",0%,2015,1," $189,00 "
,54931,23/1/2015,United States,2233,US15,Male,"9,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54932,23/1/2015,Canada,2180,CAN6,Male,10,#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54933,23/1/2015,Germany,2168,GER2,Female,8,#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54934,23/1/2015,United States,2173,US14,Male,"10,5",#REF!,#REF!," $179,00 ",30%,2015,1," $125,30 "
,54934,23/1/2015,United States,2175,US14,Male,"6,5",#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54934,23/1/2015,United States,2219,US14,Male,"9,5",#REF!,#REF!," $179,00 ",20%,2015,1," $143,20 "
,54935,23/1/2015,Germany,2162,GER1,Female,10,#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54936,23/1/2015,United Kingdom,2171,UK1,Female,"8,5",#REF!,#REF!," $199,00 ",0%,2015,1," $199,00 "
,54937,23/1/2015,Canada,2183,CAN6,Female,8,#REF!,#REF!," $199,00 ",30%,2015,1," $139,30 "
,54938,23/1/2015,United Kingdom,2202,UK1,Female,"8,5",#REF!,#REF!," $139,00 ",0%,2015,1," $139,00 "
,54939,23/1/2015,Germany,2167,GER3,Male,12,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54939,23/1/2015,Germany,2222,GER2,Male,"9,5",#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54940,23/1/2015,Germany,2225,GER2,Male,"8,5",#REF!,#REF!," $179,00 ",0%,2015,1," $179,00 "
,54941,24/1/2015,United States,2181,US13,Female,7,#REF!,#REF!," $159,00 ",0%,2015,1," $159,00 "
,54942,24/1/2015,United Kingdom,2232,UK2,Male,"9,5",#REF!,#REF!," $189,00 ",30%,2015,1," $132,30 "
,54943,24/1/2015,United Kingdom,2214,UK4,Female,10,#REF!,#REF!," $189,00 ",50%,2015,1," $94,50 "
